MODEL_CATALOG	MODEL_SCHEMA	MODEL_NAME	ATTRIBUTE_NAME	NODE_NAME	NODE_UNIQUE_NAME	NODE_TYPE	NODE_GUID	NODE_CAPTION	CHILDREN_CARDINALITY	PARENT_UNIQUE_NAME	NODE_DESCRIPTION	NODE_RULE	MARGINAL_RULE	NODE_PROBABILITY	MARGINAL_PROBABILITY	NODE_DISTRIBUTION	NODE_SUPPORT	MSOLAP_MODEL_COLUMN	MSOLAP_NODE_SCORE	MSOLAP_NODE_SHORT_CAPTION
Analysis Services Project2		Process Events		1475	1475	8		Process = MDM.EXE -> Parent = Unknown Process	0	0	Process = MDM.EXE -> Parent = Unknown Process	<AssocRule support="688" confidence="0.997101" length="2" LHS_ID="54" rule="Process = MDM.EXE -> Parent = Unknown Process"/>		0,99710144927536237	0,99710144927536237	NODE_DISTRIBUTION	688	54	0,19216656675347804	
Analysis Services Project2		Process Events		1476	1476	8		Process = EXCEL.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = EXCEL.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="687" confidence="0.997097" length="3" LHS_ID="217" rule="Process = EXCEL.EXE, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99709724238026121	0,99709724238026121	NODE_DISTRIBUTION	687	217	0,79732420288903172	
Analysis Services Project2		Process Events		1477	1477	8		User Name = , Duration = 2827 - 17332 -> Parent = Unknown Process	0	0	User Name = , Duration = 2827 - 17332 -> Parent = Unknown Process	<AssocRule support="329" confidence="0.996970" length="3" LHS_ID="123" rule="User Name = , Duration = 2827 - 17332 -> Parent = Unknown Process"/>		0,996969696969697	0,996969696969697	NODE_DISTRIBUTION	329	123	0,19089603113134346	
Analysis Services Project2		Process Events		1478	1478	8		Process = ssmarque.scr -> Parent = Unknown Process	0	0	Process = ssmarque.scr -> Parent = Unknown Process	<AssocRule support="644" confidence="0.995363" length="2" LHS_ID="52" rule="Process = ssmarque.scr -> Parent = Unknown Process"/>		0,99536321483771251	0,99536321483771251	NODE_DISTRIBUTION	644	52	0,19129995499233649	
Analysis Services Project2		Process Events		1479	1479	8		Process = IEXPLORE.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = IEXPLORE.EXE, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="352" confidence="0.994350" length="3" LHS_ID="172" rule="Process = IEXPLORE.EXE, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99435028248587576	0,99435028248587576	NODE_DISTRIBUTION	352	172	0,79085699036794532	
Analysis Services Project2		Process Events		1480	1480	8		Process = igfxtray.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = igfxtray.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="463" confidence="0.993562" length="3" LHS_ID="164" rule="Process = igfxtray.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99356223175965663	0,99356223175965663	NODE_DISTRIBUTION	463	164	0,79234524702931031	
Analysis Services Project2		Process Events		1481	1481	8		Process = kodakimg.exe -> User Domain Name = ACH	0	0	Process = kodakimg.exe -> User Domain Name = ACH	<AssocRule support="299" confidence="0.993355" length="2" LHS_ID="10" rule="Process = kodakimg.exe -> User Domain Name = ACH"/>		0,99335548172757471	0,99335548172757471	NODE_DISTRIBUTION	299	10	0,78947659301440731	
Analysis Services Project2		Process Events		1482	1482	8		Process = cmd.exe, Parent = userinit.exe -> User Domain Name = ACH	0	0	Process = cmd.exe, Parent = userinit.exe -> User Domain Name = ACH	<AssocRule support="738" confidence="0.993271" length="3" LHS_ID="225" rule="Process = cmd.exe, Parent = userinit.exe -> User Domain Name = ACH"/>		0,99327052489905787	0,99327052489905787	NODE_DISTRIBUTION	738	225	0,79641285620502777	
Analysis Services Project2		Process Events		1483	1483	8		Parent = kavmm.exe -> Process = Up2Date.exe	0	0	Parent = kavmm.exe -> Process = Up2Date.exe	<AssocRule support="1963" confidence="0.991915" length="2" LHS_ID="79" rule="Parent = kavmm.exe -> Process = Up2Date.exe"/>		0,99191510864072763	0,99191510864072763	NODE_DISTRIBUTION	1963	79	2,5471850124363153	
Analysis Services Project2		Process Events		1484	1484	8		Process = explorer.exe, Duration = 30083 - 37171 -> User Domain Name = ACH	0	0	Process = explorer.exe, Duration = 30083 - 37171 -> User Domain Name = ACH	<AssocRule support="364" confidence="0.991826" length="3" LHS_ID="258" rule="Process = explorer.exe, Duration = 30083 - 37171 -> User Domain Name = ACH"/>		0,99182561307901906	0,99182561307901906	NODE_DISTRIBUTION	364	258	0,78996262798913131	
Analysis Services Project2		Process Events		1485	1485	8		Process = explorer.exe, Duration = 30083 - 37171 -> Parent = userinit.exe	0	0	Process = explorer.exe, Duration = 30083 - 37171 -> Parent = userinit.exe	<AssocRule support="364" confidence="0.991826" length="3" LHS_ID="258" rule="Process = explorer.exe, Duration = 30083 - 37171 -> Parent = userinit.exe"/>		0,99182561307901906	0,99182561307901906	NODE_DISTRIBUTION	364	258	2,0971859950112073	
Analysis Services Project2		Process Events		1486	1486	8		Process = SetRefresh.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = SetRefresh.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="357" confidence="0.991667" length="3" LHS_ID="134" rule="Process = SetRefresh.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,9916666666666667	0,9916666666666667	NODE_DISTRIBUTION	357	134	0,789773450857055	
Analysis Services Project2		Process Events		1487	1487	8		Process = igfxtray.exe -> User Domain Name = ACH	0	0	Process = igfxtray.exe -> User Domain Name = ACH	<AssocRule support="470" confidence="0.991561" length="2" LHS_ID="39" rule="Process = igfxtray.exe -> User Domain Name = ACH"/>		0,99156118143459915	0,99156118143459915	NODE_DISTRIBUTION	470	39	0,79158201166288822	
Analysis Services Project2		Process Events		1488	1488	8		Process = hkcmd.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = hkcmd.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="465" confidence="0.991471" length="3" LHS_ID="167" rule="Process = hkcmd.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99147121535181237	0,99147121535181237	NODE_DISTRIBUTION	465	167	0,79146335554756009	
Analysis Services Project2		Process Events		1489	1489	8		Process = mobsync.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = mobsync.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="309" confidence="0.990385" length="3" LHS_ID="228" rule="Process = mobsync.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,99038461538461542	0,99038461538461542	NODE_DISTRIBUTION	309	228	0,78836578019455317	
Analysis Services Project2		Process Events		1490	1490	8		Process = hkcmd.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = hkcmd.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="465" confidence="0.989362" length="3" LHS_ID="168" rule="Process = hkcmd.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,98936170212765961	0,98936170212765961	NODE_DISTRIBUTION	465	168	0,98132208276970967	
Analysis Services Project2		Process Events		1491	1491	8		Duration = 17332 - 30083, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Duration = 17332 - 30083, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="1751" confidence="0.989266" length="3" LHS_ID="329" rule="Duration = 17332 - 30083, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98926553672316386	0,98926553672316386	NODE_DISTRIBUTION	1751	329	0,80958503216300826	
Analysis Services Project2		Process Events		1492	1492	8		Process = KWSProd.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = KWSProd.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="718" confidence="0.988981" length="3" LHS_ID="211" rule="Process = KWSProd.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98898071625344353	0,98898071625344353	NODE_DISTRIBUTION	718	211	0,79423213027868855	
Analysis Services Project2		Process Events		1493	1493	8		Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="17134" confidence="0.988633" length="2" LHS_ID="91" rule="Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98863308522301074	0,98863308522301074	NODE_DISTRIBUTION	17134	91	1,1838888575235345	
Analysis Services Project2		Process Events		1494	1494	8		Duration = 2827 - 17332, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Duration = 2827 - 17332, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="1753" confidence="0.987606" length="3" LHS_ID="335" rule="Duration = 2827 - 17332, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98760563380281685	0,98760563380281685	NODE_DISTRIBUTION	1753	335	0,80887833916739227	
Analysis Services Project2		Process Events		1495	1495	8		Process = ctfmon.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = ctfmon.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="687" confidence="0.987069" length="3" LHS_ID="208" rule="Process = ctfmon.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98706896551724133	0,98706896551724133	NODE_DISTRIBUTION	687	208	0,79292822574397581	
Analysis Services Project2		Process Events		1496	1496	8		Parent = userinit.exe -> User Domain Name = ACH	0	0	Parent = userinit.exe -> User Domain Name = ACH	<AssocRule support="1636" confidence="0.986731" length="2" LHS_ID="77" rule="Parent = userinit.exe -> User Domain Name = ACH"/>		0,98673100120627266	0,98673100120627266	NODE_DISTRIBUTION	1636	77	0,80675237804417588	
Analysis Services Project2		Process Events		1497	1497	8		Process = SetRefresh.exe -> User Domain Name = ACH	0	0	Process = SetRefresh.exe -> User Domain Name = ACH	<AssocRule support="370" confidence="0.986667" length="2" LHS_ID="26" rule="Process = SetRefresh.exe -> User Domain Name = ACH"/>		0,98666666666666669	0,98666666666666669	NODE_DISTRIBUTION	370	26	0,78780666704298019	
Analysis Services Project2		Process Events		1498	1498	8		Process = KWSProd.exe -> User Domain Name = ACH	0	0	Process = KWSProd.exe -> User Domain Name = ACH	<AssocRule support="730" confidence="0.986486" length="2" LHS_ID="57" rule="Process = KWSProd.exe -> User Domain Name = ACH"/>		0,98648648648648651	0,98648648648648651	NODE_DISTRIBUTION	730	57	0,79331200221262821	
Analysis Services Project2		Process Events		1499	1499	8		Process = garant.exe, User Name = Karaseva -> Parent = Unknown Process	0	0	Process = garant.exe, User Name = Karaseva -> Parent = Unknown Process	<AssocRule support="286" confidence="0.986207" length="3" LHS_ID="157" rule="Process = garant.exe, User Name = Karaseva -> Parent = Unknown Process"/>		0,98620689655172411	0,98620689655172411	NODE_DISTRIBUTION	286	157	0,18594727819539636	
Analysis Services Project2		Process Events		1500	1500	8		Process = igfxtray.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = igfxtray.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="463" confidence="0.985106" length="3" LHS_ID="165" rule="Process = igfxtray.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,98510638297872344	0,98510638297872344	NODE_DISTRIBUTION	463	165	0,97940265333575094	
Analysis Services Project2		Process Events		1501	1501	8		Process = ctfmon.exe -> User Domain Name = ACH	0	0	Process = ctfmon.exe -> User Domain Name = ACH	<AssocRule support="722" confidence="0.984993" length="2" LHS_ID="56" rule="Process = ctfmon.exe -> User Domain Name = ACH"/>		0,984993178717599	0,984993178717599	NODE_DISTRIBUTION	722	56	0,7925340024084796	
Analysis Services Project2		Process Events		1502	1502	8		Process = spider.exe -> User Domain Name = ACH	0	0	Process = spider.exe -> User Domain Name = ACH	<AssocRule support="319" confidence="0.984568" length="2" LHS_ID="14" rule="Process = spider.exe -> User Domain Name = ACH"/>		0,98456790123456794	0,98456790123456794	NODE_DISTRIBUTION	319	14	0,78599928959513	
Analysis Services Project2		Process Events		1503	1503	8		Process = KWSProd.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = KWSProd.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="718" confidence="0.983562" length="3" LHS_ID="212" rule="Process = KWSProd.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,98356164383561639	0,98356164383561639	NODE_DISTRIBUTION	718	212	0,98496907596867356	
Analysis Services Project2		Process Events		1504	1504	8		Process = hkcmd.exe -> User Domain Name = ACH	0	0	Process = hkcmd.exe -> User Domain Name = ACH	<AssocRule support="470" confidence="0.983264" length="2" LHS_ID="40" rule="Process = hkcmd.exe -> User Domain Name = ACH"/>		0,98326359832635979	0,98326359832635979	NODE_DISTRIBUTION	470	40	0,78793711141585254	
Analysis Services Project2		Process Events		1505	1505	8		Process = igfxtray.exe -> Parent = Explorer.EXE	0	0	Process = igfxtray.exe -> Parent = Explorer.EXE	<AssocRule support="466" confidence="0.983122" length="2" LHS_ID="39" rule="Process = igfxtray.exe -> Parent = Explorer.EXE"/>		0,9831223628691983	0,9831223628691983	NODE_DISTRIBUTION	466	39	0,97860322616608986	
Analysis Services Project2		Process Events		1506	1506	8		Process = spider.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = spider.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="291" confidence="0.983108" length="3" LHS_ID="108" rule="Process = spider.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,98310810810810811	0,98310810810810811	NODE_DISTRIBUTION	291	108	0,78484591011758209	
Analysis Services Project2		Process Events		1507	1507	8		Process = explorer.exe, Parent = userinit.exe -> User Domain Name = ACH	0	0	Process = explorer.exe, Parent = userinit.exe -> User Domain Name = ACH	<AssocRule support="898" confidence="0.982495" length="3" LHS_ID="257" rule="Process = explorer.exe, Parent = userinit.exe -> User Domain Name = ACH"/>		0,98249452954048144	0,98249452954048144	NODE_DISTRIBUTION	898	257	0,79402554235628786	
Analysis Services Project2		Process Events		1508	1508	8		Process = hkcmd.exe -> Parent = Explorer.EXE	0	0	Process = hkcmd.exe -> Parent = Explorer.EXE	<AssocRule support="469" confidence="0.981172" length="2" LHS_ID="40" rule="Process = hkcmd.exe -> Parent = Explorer.EXE"/>		0,98117154811715479	0,98117154811715479	NODE_DISTRIBUTION	469	40	0,97781655926714361	
Analysis Services Project2		Process Events		1509	1509	8		Process = KWSProd.exe -> Parent = Explorer.EXE	0	0	Process = KWSProd.exe -> Parent = Explorer.EXE	<AssocRule support="726" confidence="0.981081" length="2" LHS_ID="57" rule="Process = KWSProd.exe -> Parent = Explorer.EXE"/>		0,981081081081081	0,981081081081081	NODE_DISTRIBUTION	726	57	0,984064363716387	
Analysis Services Project2		Process Events		1510	1510	8		Parent = prognoz.exe, Process = spr_view.exe -> User Name = Rumiancev_UA	0	0	Parent = prognoz.exe, Process = spr_view.exe -> User Name = Rumiancev_UA	<AssocRule support="368" confidence="0.978723" length="3" LHS_ID="137" rule="Parent = prognoz.exe, Process = spr_view.exe -> User Name = Rumiancev_UA"/>		0,97872340425531912	0,97872340425531912	NODE_DISTRIBUTION	368	137	2,5602472851276707	
Analysis Services Project2		Process Events		1511	1511	8		Parent = prognoz.exe, User Domain Name = ACH -> User Name = Rumiancev_UA	0	0	Parent = prognoz.exe, User Domain Name = ACH -> User Name = Rumiancev_UA	<AssocRule support="368" confidence="0.976127" length="3" LHS_ID="139" rule="Parent = prognoz.exe, User Domain Name = ACH -> User Name = Rumiancev_UA"/>		0,97612732095490717	0,97612732095490717	NODE_DISTRIBUTION	368	139	2,5590972227115003	
Analysis Services Project2		Process Events		1512	1512	8		Parent = prognoz.exe -> User Name = Rumiancev_UA	0	0	Parent = prognoz.exe -> User Name = Rumiancev_UA	<AssocRule support="368" confidence="0.976127" length="2" LHS_ID="27" rule="Parent = prognoz.exe -> User Name = Rumiancev_UA"/>		0,97612732095490717	0,97612732095490717	NODE_DISTRIBUTION	368	27	2,5590972227115003	
Analysis Services Project2		Process Events		1513	1513	8		User Name = Vdovin_UN, Process = MSPVIEW.EXE -> Parent = base32.exe	0	0	User Name = Vdovin_UN, Process = MSPVIEW.EXE -> Parent = base32.exe	<AssocRule support="495" confidence="0.974409" length="3" LHS_ID="267" rule="User Name = Vdovin_UN, Process = MSPVIEW.EXE -> Parent = base32.exe"/>		0,97440944881889768	0,97440944881889768	NODE_DISTRIBUTION	495	267	2,2127220382017678	
Analysis Services Project2		Process Events		1514	1514	8		User Name = Vdovin_UN, Parent = base32.exe -> Process = MSPVIEW.EXE	0	0	User Name = Vdovin_UN, Parent = base32.exe -> Process = MSPVIEW.EXE	<AssocRule support="495" confidence="0.974409" length="3" LHS_ID="266" rule="User Name = Vdovin_UN, Parent = base32.exe -> Process = MSPVIEW.EXE"/>		0,97440944881889768	0,97440944881889768	NODE_DISTRIBUTION	495	266	2,2082904234026928	
Analysis Services Project2		Process Events		1515	1515	8		Process = cmd.exe -> User Domain Name = ACH	0	0	Process = cmd.exe -> User Domain Name = ACH	<AssocRule support="804" confidence="0.968675" length="2" LHS_ID="62" rule="Process = cmd.exe -> User Domain Name = ACH"/>		0,96867469879518076	0,96867469879518076	NODE_DISTRIBUTION	804	62	0,78647411110477561	
Analysis Services Project2		Process Events		1516	1516	8		Process = rundll32.exe, Parent = Explorer.EXE -> User Domain Name = ACH	0	0	Process = rundll32.exe, Parent = Explorer.EXE -> User Domain Name = ACH	<AssocRule support="420" confidence="0.965517" length="3" LHS_ID="289" rule="Process = rundll32.exe, Parent = Explorer.EXE -> User Domain Name = ACH"/>		0,96551724137931039	0,96551724137931039	NODE_DISTRIBUTION	420	289	0,77924311322780337	
Analysis Services Project2		Process Events		1517	1517	8		Process = SetRefresh.exe, User Domain Name = ACH -> Parent = Explorer.EXE	0	0	Process = SetRefresh.exe, User Domain Name = ACH -> Parent = Explorer.EXE	<AssocRule support="357" confidence="0.964865" length="3" LHS_ID="135" rule="Process = SetRefresh.exe, User Domain Name = ACH -> Parent = Explorer.EXE"/>		0,96486486486486489	0,96486486486486489	NODE_DISTRIBUTION	357	135	0,96771161247325821	
